User_ID,State,City,Transaction_Type,Amount,Date,Device,Status
903,Karnataka,Ahmedabad,Merchant Payment,1423.59,2023-02-07 14:00:00,Android,Failed
904,Tamil Nadu,Lucknow,Recharge,2007.56,2023-02-07 15:00:00,Android,Success
905,Karnataka,Ahmedabad,Recharge,4061.21,2023-02-07 16:00:00,Android,Success
906,Gujarat,Bangalore,Bill Payment,79.17,2023-02-07 17:00:00,Android,Success
907,Uttar Pradesh,Lucknow,Bill Payment,3250.4,2023-02-07 18:00:00,iOS,Success
908,Gujarat,Lucknow,Merchant Payment,3347.69,2023-02-07 19:00:00,Android,Success
909,Uttar Pradesh,Chennai,Merchant Payment,3995.29,2023-02-07 20:00:00,iOS,Success
910,Maharashtra,Chennai,Bill Payment,4664.44,2023-02-07 21:00:00,Android,Failed
911,Gujarat,Mumbai,Merchant Payment,110.49,2023-02-07 22:00:00,Android,Success
912,Maharashtra,Ahmedabad,Bill Payment,777.38,2023-02-07 23:00:00,Android,Success
913,Tamil Nadu,Chennai,Recharge,4431.99,2023-02-08 00:00:00,iOS,Success
914,Karnataka,Mumbai,Bill Payment,2298.01,2023-02-08 01:00:00,Android,Success
915,Uttar Pradesh,Chennai,Bill Payment,2827.31,2023-02-08 02:00:00,iOS,Success
916,Karnataka,Ahmedabad,Money Transfer,3318.51,2023-02-08 03:00:00,iOS,Success
917,Maharashtra,Lucknow,Bill Payment,3398.54,2023-02-08 04:00:00,iOS,Success
918,Uttar Pradesh,Delhi,Bill Payment,4659.38,2023-02-08 05:00:00,Android,Success
919,Karnataka,Ahmedabad,Money Transfer,4984.78,2023-02-08 06:00:00,iOS,Success
920,Gujarat,Bangalore,Merchant Payment,3603.59,2023-02-08 07:00:00,Android,Success
921,Delhi,Chennai,Money Transfer,1443.23,2023-02-08 08:00:00,iOS,Success
922,Maharashtra,Chennai,Recharge,4399.96,2023-02-08 09:00:00,Android,Success
923,Karnataka,Lucknow,Money Transfer,255.61,2023-02-08 10:00:00,iOS,Success
924,Maharashtra,Bangalore,Recharge,1163.09,2023-02-08 11:00:00,Android,Success
925,Maharashtra,Lucknow,Merchant Payment,4487.95,2023-02-08 12:00:00,Android,Success
926,Uttar Pradesh,Bangalore,Money Transfer,1288.4,2023-02-08 13:00:00,Android,Failed
927,Uttar Pradesh,Delhi,Money Transfer,1111.05,2023-02-08 14:00:00,iOS,Success
928,Delhi,Chennai,Merchant Payment,699.25,2023-02-08 15:00:00,iOS,Success
929,Gujarat,Chennai,Recharge,4296.97,2023-02-08 16:00:00,Android,Success
930,Maharashtra,Delhi,Money Transfer,2505.29,2023-02-08 17:00:00,iOS,Success
931,Karnataka,Mumbai,Recharge,3377.72,2023-02-08 18:00:00,iOS,Success
932,Tamil Nadu,Lucknow,Money Transfer,1202.94,2023-02-08 19:00:00,iOS,Success
933,Maharashtra,Delhi,Bill Payment,3792.62,2023-02-08 20:00:00,iOS,Success
934,Maharashtra,Lucknow,Money Transfer,3802.43,2023-02-08 21:00:00,iOS,Success
935,Delhi,Ahmedabad,Merchant Payment,1569.86,2023-02-08 22:00:00,iOS,Success
936,Gujarat,Chennai,Merchant Payment,2059.31,2023-02-08 23:00:00,iOS,Success
937,Tamil Nadu,Lucknow,Recharge,1056.35,2023-02-09 00:00:00,Android,Success
938,Uttar Pradesh,Bangalore,Money Transfer,4883.04,2023-02-09 01:00:00,Android,Failed
939,Uttar Pradesh,Lucknow,Recharge,3231.56,2023-02-09 02:00:00,iOS,Success
940,Karnataka,Ahmedabad,Recharge,4673.37,2023-02-09 03:00:00,Android,Success
941,Tamil Nadu,Chennai,Bill Payment,1523.89,2023-02-09 04:00:00,Android,Success
942,Uttar Pradesh,Delhi,Bill Payment,3911.64,2023-02-09 05:00:00,Android,Success
943,Karnataka,Ahmedabad,Merchant Payment,3831.63,2023-02-09 06:00:00,iOS,Success
944,Gujarat,Chennai,Recharge,3461.36,2023-02-09 07:00:00,iOS,Success
945,Karnataka,Lucknow,Merchant Payment,4828.54,2023-02-09 08:00:00,iOS,Success
946,Uttar Pradesh,Mumbai,Money Transfer,1973.84,2023-02-09 09:00:00,iOS,Success
947,Delhi,Mumbai,Recharge,662.28,2023-02-09 10:00:00,iOS,Success
948,Delhi,Bangalore,Recharge,3361.83,2023-02-09 11:00:00,Android,Success
949,Delhi,Chennai,Money Transfer,3649.26,2023-02-09 12:00:00,iOS,Success
950,Uttar Pradesh,Mumbai,Money Transfer,2879.55,2023-02-09 13:00:00,Android,Success
951,Delhi,Delhi,Merchant Payment,1042.02,2023-02-09 14:00:00,iOS,Success
952,Tamil Nadu,Chennai,Merchant Payment,2527.24,2023-02-09 15:00:00,Android,Success
953,Gujarat,Delhi,Money Transfer,1567.83,2023-02-09 16:00:00,iOS,Success
954,Karnataka,Delhi,Merchant Payment,2143.06,2023-02-09 17:00:00,iOS,Success
955,Karnataka,Mumbai,Money Transfer,3229.64,2023-02-09 18:00:00,iOS,Failed
956,Uttar Pradesh,Chennai,Recharge,3728.62,2023-02-09 19:00:00,iOS,Success
957,Delhi,Lucknow,Recharge,1168.8,2023-02-09 20:00:00,iOS,Success
958,Delhi,Ahmedabad,Bill Payment,2032.57,2023-02-09 21:00:00,iOS,Failed
959,Maharashtra,Mumbai,Recharge,1353.12,2023-02-09 22:00:00,Android,Success
960,Gujarat,Mumbai,Money Transfer,1001.17,2023-02-09 23:00:00,iOS,Success
961,Tamil Nadu,Lucknow,Merchant Payment,3919.1,2023-02-10 00:00:00,Android,Success
962,Karnataka,Chennai,Bill Payment,4547.17,2023-02-10 01:00:00,iOS,Success
963,Maharashtra,Chennai,Merchant Payment,1857.46,2023-02-10 02:00:00,Android,Failed
964,Maharashtra,Delhi,Money Transfer,3758.88,2023-02-10 03:00:00,Android,Success
965,Uttar Pradesh,Lucknow,Recharge,4486.01,2023-02-10 04:00:00,Android,Success
966,Karnataka,Lucknow,Bill Payment,4232.16,2023-02-10 05:00:00,Android,Success
967,Uttar Pradesh,Chennai,Money Transfer,922.24,2023-02-10 06:00:00,Android,Success
968,Tamil Nadu,Delhi,Bill Payment,4781.9,2023-02-10 07:00:00,Android,Success
969,Maharashtra,Mumbai,Bill Payment,1889.62,2023-02-10 08:00:00,iOS,Success
970,Maharashtra,Bangalore,Recharge,1702.81,2023-02-10 09:00:00,Android,Success
971,Gujarat,Ahmedabad,Money Transfer,321.53,2023-02-10 10:00:00,iOS,Success
972,Tamil Nadu,Mumbai,Merchant Payment,2436.01,2023-02-10 11:00:00,iOS,Failed
973,Maharashtra,Chennai,Bill Payment,553.98,2023-02-10 12:00:00,Android,Success
974,Tamil Nadu,Ahmedabad,Bill Payment,1250.21,2023-02-10 13:00:00,Android,Success
975,Karnataka,Bangalore,Merchant Payment,1591.54,2023-02-10 14:00:00,iOS,Success
976,Delhi,Bangalore,Money Transfer,4046.04,2023-02-10 15:00:00,Android,Success
977,Maharashtra,Delhi,Bill Payment,4378.69,2023-02-10 16:00:00,Android,Success
978,Gujarat,Ahmedabad,Bill Payment,1519.31,2023-02-10 17:00:00,Android,Failed
979,Karnataka,Delhi,Bill Payment,4294.9,2023-02-10 18:00:00,Android,Success
980,Tamil Nadu,Mumbai,Money Transfer,4287.58,2023-02-10 19:00:00,Android,Success
981,Uttar Pradesh,Lucknow,Money Transfer,3825.61,2023-02-10 20:00:00,Android,Success
982,Karnataka,Lucknow,Merchant Payment,742.01,2023-02-10 21:00:00,Android,Success
983,Maharashtra,Lucknow,Money Transfer,3454.71,2023-02-10 22:00:00,iOS,Success
984,Tamil Nadu,Ahmedabad,Money Transfer,4725.67,2023-02-10 23:00:00,Android,Success
985,Delhi,Lucknow,Recharge,3415.88,2023-02-11 00:00:00,iOS,Success
986,Karnataka,Mumbai,Merchant Payment,1664.77,2023-02-11 01:00:00,iOS,Success
987,Maharashtra,Delhi,Bill Payment,2507.89,2023-02-11 02:00:00,iOS,Success
988,Gujarat,Ahmedabad,Money Transfer,3232.17,2023-02-11 03:00:00,iOS,Failed
989,Uttar Pradesh,Delhi,Bill Payment,2557.75,2023-02-11 04:00:00,Android,Success
990,Tamil Nadu,Ahmedabad,Bill Payment,608.57,2023-02-11 05:00:00,iOS,Success
991,Karnataka,Delhi,Recharge,1567.2,2023-02-11 06:00:00,iOS,Success
992,Karnataka,Bangalore,Money Transfer,4013.96,2023-02-11 07:00:00,iOS,Success
993,Delhi,Delhi,Merchant Payment,4308.48,2023-02-11 08:00:00,iOS,Failed
994,Delhi,Lucknow,Money Transfer,695.13,2023-02-11 09:00:00,iOS,Success
995,Gujarat,Bangalore,Bill Payment,4762.41,2023-02-11 10:00:00,Android,Success
996,Uttar Pradesh,Delhi,Merchant Payment,1650.82,2023-02-11 11:00:00,Android,Success
997,Gujarat,Ahmedabad,Money Transfer,3314.95,2023-02-11 12:00:00,iOS,Success
998,Maharashtra,Ahmedabad,Bill Payment,3761.61,2023-02-11 13:00:00,Android,Success
999,Maharashtra,Ahmedabad,Bill Payment,4061.61,2023-02-11 14:00:00,Android,Success
1000,Gujarat,Chennai,Recharge,4729.29,2023-02-11 15:00:00,iOS,Success
1001,Uttar Pradesh,Mumbai,Recharge,1571.47,2023-02-11 16:00:00,iOS,Success
1002,Gujarat,Ahmedabad,Recharge,4293.95,2023-02-11 17:00:00,iOS,Success
1003,Uttar Pradesh,Bangalore,Bill Payment,667.12,2023-02-11 18:00:00,Android,Success
1004,Uttar Pradesh,Ahmedabad,Money Transfer,3528.15,2023-02-11 19:00:00,iOS,Success
1005,Tamil Nadu,Chennai,Recharge,3712.47,2023-02-11 20:00:00,Android,Success
1006,Uttar Pradesh,Lucknow,Money Transfer,3391.84,2023-02-11 21:00:00,Android,Success
1007,Delhi,Bangalore,Recharge,1269.05,2023-02-11 22:00:00,Android,Success
1008,Uttar Pradesh,Chennai,Merchant Payment,4366.49,2023-02-11 23:00:00,iOS,Success
1009,Uttar Pradesh,Lucknow,Merchant Payment,852.6,2023-02-12 00:00:00,Android,Success
1010,Uttar Pradesh,Bangalore,Recharge,277.64,2023-02-12 01:00:00,iOS,Success
1011,Maharashtra,Delhi,Bill Payment,3590.15,2023-02-12 02:00:00,iOS,Success
1012,Delhi,Mumbai,Recharge,2382.62,2023-02-12 03:00:00,iOS,Success
1013,Delhi,Mumbai,Recharge,4247.0,2023-02-12 04:00:00,iOS,Success
1014,Gujarat,Chennai,Bill Payment,1923.15,2023-02-12 05:00:00,iOS,Success
1015,Tamil Nadu,Lucknow,Merchant Payment,849.71,2023-02-12 06:00:00,Android,Success
1016,Uttar Pradesh,Mumbai,Money Transfer,4183.85,2023-02-12 07:00:00,Android,Success
1017,Karnataka,Lucknow,Recharge,2749.06,2023-02-12 08:00:00,Android,Success
1018,Tamil Nadu,Lucknow,Bill Payment,954.09,2023-02-12 09:00:00,Android,Success
1019,Tamil Nadu,Chennai,Recharge,3604.72,2023-02-12 10:00:00,Android,Success
1020,Delhi,Chennai,Bill Payment,2560.46,2023-02-12 11:00:00,iOS,Success
1021,Tamil Nadu,Chennai,Money Transfer,3025.52,2023-02-12 12:00:00,iOS,Success
1022,Uttar Pradesh,Mumbai,Money Transfer,2309.88,2023-02-12 13:00:00,Android,Success
1023,Uttar Pradesh,Chennai,Merchant Payment,4145.26,2023-02-12 14:00:00,Android,Success
1024,Maharashtra,Mumbai,Bill Payment,4149.52,2023-02-12 15:00:00,Android,Success
1025,Uttar Pradesh,Chennai,Bill Payment,3549.85,2023-02-12 16:00:00,iOS,Success
1026,Uttar Pradesh,Ahmedabad,Merchant Payment,535.95,2023-02-12 17:00:00,iOS,Success
1027,Delhi,Lucknow,Merchant Payment,4195.88,2023-02-12 18:00:00,iOS,Success
1028,Uttar Pradesh,Chennai,Bill Payment,3358.35,2023-02-12 19:00:00,Android,Success
1029,Maharashtra,Bangalore,Merchant Payment,3488.15,2023-02-12 20:00:00,Android,Success
1030,Karnataka,Lucknow,Money Transfer,1821.28,2023-02-12 21:00:00,Android,Success
1031,Delhi,Lucknow,Recharge,4397.6,2023-02-12 22:00:00,Android,Success
1032,Karnataka,Chennai,Money Transfer,3629.6,2023-02-12 23:00:00,iOS,Success
1033,Delhi,Delhi,Merchant Payment,571.83,2023-02-13 00:00:00,Android,Success
1034,Gujarat,Chennai,Bill Payment,2044.81,2023-02-13 01:00:00,Android,Success
1035,Tamil Nadu,Lucknow,Bill Payment,4433.04,2023-02-13 02:00:00,Android,Success
1036,Gujarat,Bangalore,Money Transfer,245.51,2023-02-13 03:00:00,iOS,Success
1037,Uttar Pradesh,Lucknow,Bill Payment,4807.47,2023-02-13 04:00:00,iOS,Failed
1038,Karnataka,Bangalore,Merchant Payment,3399.02,2023-02-13 05:00:00,Android,Success
1039,Uttar Pradesh,Mumbai,Money Transfer,3160.57,2023-02-13 06:00:00,iOS,Success
1040,Tamil Nadu,Ahmedabad,Bill Payment,1360.09,2023-02-13 07:00:00,iOS,Failed
1041,Delhi,Lucknow,Recharge,1251.47,2023-02-13 08:00:00,iOS,Success
1042,Tamil Nadu,Chennai,Recharge,4710.87,2023-02-13 09:00:00,iOS,Success
1043,Maharashtra,Mumbai,Merchant Payment,1498.38,2023-02-13 10:00:00,iOS,Success
1044,Tamil Nadu,Ahmedabad,Bill Payment,3879.77,2023-02-13 11:00:00,Android,Success
1045,Maharashtra,Chennai,Merchant Payment,1971.68,2023-02-13 12:00:00,Android,Success
1046,Tamil Nadu,Delhi,Money Transfer,704.88,2023-02-13 13:00:00,Android,Success
1047,Maharashtra,Chennai,Recharge,63.47,2023-02-13 14:00:00,iOS,Success
1048,Karnataka,Bangalore,Money Transfer,2725.84,2023-02-13 15:00:00,iOS,Success
1049,Uttar Pradesh,Bangalore,Bill Payment,4879.14,2023-02-13 16:00:00,iOS,Success
1050,Uttar Pradesh,Delhi,Merchant Payment,1851.99,2023-02-13 17:00:00,iOS,Success
1051,Gujarat,Mumbai,Merchant Payment,1792.39,2023-02-13 18:00:00,Android,Success
1052,Uttar Pradesh,Ahmedabad,Merchant Payment,1727.02,2023-02-13 19:00:00,Android,Success
1053,Delhi,Chennai,Money Transfer,2607.51,2023-02-13 20:00:00,Android,Success
1054,Tamil Nadu,Bangalore,Recharge,2208.92,2023-02-13 21:00:00,Android,Failed
1055,Gujarat,Mumbai,Money Transfer,4400.77,2023-02-13 22:00:00,Android,Success
1056,Delhi,Delhi,Money Transfer,2532.55,2023-02-13 23:00:00,Android,Success
1057,Delhi,Lucknow,Bill Payment,2543.71,2023-02-14 00:00:00,iOS,Success
1058,Maharashtra,Bangalore,Bill Payment,700.47,2023-02-14 01:00:00,iOS,Success
1059,Uttar Pradesh,Delhi,Bill Payment,4913.87,2023-02-14 02:00:00,Android,Success
1060,Karnataka,Chennai,Recharge,1257.36,2023-02-14 03:00:00,iOS,Failed
1061,Karnataka,Ahmedabad,Recharge,376.09,2023-02-14 04:00:00,Android,Success
1062,Gujarat,Bangalore,Bill Payment,3319.1,2023-02-14 05:00:00,Android,Success
1063,Karnataka,Bangalore,Bill Payment,2980.88,2023-02-14 06:00:00,iOS,Success
1064,Tamil Nadu,Chennai,Recharge,2081.58,2023-02-14 07:00:00,Android,Success
1065,Karnataka,Lucknow,Merchant Payment,2116.74,2023-02-14 08:00:00,Android,Success
1066,Gujarat,Mumbai,Recharge,3927.47,2023-02-14 09:00:00,Android,Success
1067,Karnataka,Ahmedabad,Recharge,986.61,2023-02-14 10:00:00,iOS,Success
1068,Tamil Nadu,Bangalore,Recharge,4103.06,2023-02-14 11:00:00,iOS,Success
1069,Maharashtra,Ahmedabad,Bill Payment,3247.25,2023-02-14 12:00:00,iOS,Success
1070,Gujarat,Bangalore,Merchant Payment,2100.66,2023-02-14 13:00:00,iOS,Success
1071,Maharashtra,Ahmedabad,Recharge,2295.56,2023-02-14 14:00:00,Android,Success
1072,Maharashtra,Delhi,Bill Payment,1290.67,2023-02-14 15:00:00,iOS,Success
1073,Maharashtra,Bangalore,Money Transfer,3763.05,2023-02-14 16:00:00,iOS,Success
1074,Delhi,Ahmedabad,Money Transfer,2569.24,2023-02-14 17:00:00,iOS,Success
1075,Uttar Pradesh,Mumbai,Recharge,1611.06,2023-02-14 18:00:00,Android,Failed
1076,Delhi,Delhi,Money Transfer,2984.29,2023-02-14 19:00:00,iOS,Success
1077,Uttar Pradesh,Delhi,Merchant Payment,4978.71,2023-02-14 20:00:00,iOS,Failed
1078,Maharashtra,Mumbai,Money Transfer,2181.96,2023-02-14 21:00:00,Android,Success
1079,Gujarat,Ahmedabad,Money Transfer,4604.25,2023-02-14 22:00:00,Android,Failed
1080,Uttar Pradesh,Chennai,Merchant Payment,1731.63,2023-02-14 23:00:00,Android,Success
1081,Tamil Nadu,Mumbai,Recharge,283.12,2023-02-15 00:00:00,Android,Failed
1082,Tamil Nadu,Ahmedabad,Recharge,1029.17,2023-02-15 01:00:00,iOS,Success
1083,Karnataka,Mumbai,Merchant Payment,2099.29,2023-02-15 02:00:00,Android,Success
1084,Uttar Pradesh,Mumbai,Merchant Payment,1105.98,2023-02-15 03:00:00,iOS,Failed
1085,Gujarat,Bangalore,Merchant Payment,11.13,2023-02-15 04:00:00,iOS,Success
1086,Delhi,Ahmedabad,Money Transfer,4575.86,2023-02-15 05:00:00,iOS,Success
1087,Maharashtra,Chennai,Merchant Payment,4220.96,2023-02-15 06:00:00,iOS,Success
1088,Karnataka,Bangalore,Bill Payment,3714.04,2023-02-15 07:00:00,iOS,Failed
1089,Tamil Nadu,Mumbai,Money Transfer,847.39,2023-02-15 08:00:00,Android,Success
1090,Delhi,Lucknow,Recharge,610.61,2023-02-15 09:00:00,iOS,Success
1091,Delhi,Mumbai,Recharge,347.35,2023-02-15 10:00:00,iOS,Success
1092,Maharashtra,Mumbai,Recharge,3622.91,2023-02-15 11:00:00,iOS,Success
1093,Uttar Pradesh,Ahmedabad,Money Transfer,4644.75,2023-02-15 12:00:00,Android,Success
1094,Tamil Nadu,Ahmedabad,Bill Payment,2158.37,2023-02-15 13:00:00,iOS,Success
1095,Gujarat,Bangalore,Merchant Payment,604.51,2023-02-15 14:00:00,iOS,Success
1096,Delhi,Chennai,Merchant Payment,2566.84,2023-02-15 15:00:00,Android,Failed
1097,Maharashtra,Bangalore,Recharge,1750.67,2023-02-15 16:00:00,iOS,Success
1098,Gujarat,Delhi,Recharge,1880.38,2023-02-15 17:00:00,iOS,Success
1099,Uttar Pradesh,Mumbai,Money Transfer,3110.44,2023-02-15 18:00:00,Android,Success
1100,Tamil Nadu,Lucknow,Bill Payment,3596.4,2023-02-15 19:00:00,iOS,Success
1101,Uttar Pradesh,Mumbai,Merchant Payment,561.91,2023-02-15 20:00:00,iOS,Success
1102,Delhi,Mumbai,Money Transfer,187.6,2023-02-15 21:00:00,iOS,Success
1103,Gujarat,Bangalore,Merchant Payment,4971.71,2023-02-15 22:00:00,iOS,Success
1104,Gujarat,Lucknow,Recharge,1171.31,2023-02-15 23:00:00,iOS,Success
1105,Gujarat,Lucknow,Merchant Payment,278.61,2023-02-16 00:00:00,Android,Success
1106,Delhi,Lucknow,Bill Payment,957.48,2023-02-16 01:00:00,Android,Success
1107,Delhi,Bangalore,Bill Payment,204.4,2023-02-16 02:00:00,Android,Success
1108,Uttar Pradesh,Mumbai,Recharge,1965.14,2023-02-16 03:00:00,iOS,Success
1109,Karnataka,Bangalore,Bill Payment,4013.98,2023-02-16 04:00:00,iOS,Success
1110,Uttar Pradesh,Ahmedabad,Bill Payment,1712.81,2023-02-16 05:00:00,iOS,Success
1111,Tamil Nadu,Ahmedabad,Money Transfer,2226.48,2023-02-16 06:00:00,Android,Success
1112,Maharashtra,Bangalore,Merchant Payment,3381.18,2023-02-16 07:00:00,iOS,Success
1113,Gujarat,Lucknow,Recharge,2549.38,2023-02-16 08:00:00,iOS,Success
1114,Karnataka,Mumbai,Recharge,4308.61,2023-02-16 09:00:00,iOS,Success
1115,Maharashtra,Bangalore,Recharge,4331.52,2023-02-16 10:00:00,Android,Success
1116,Karnataka,Bangalore,Recharge,59.45,2023-02-16 11:00:00,Android,Success
1117,Uttar Pradesh,Bangalore,Recharge,3892.45,2023-02-16 12:00:00,iOS,Success
1118,Delhi,Delhi,Bill Payment,2309.06,2023-02-16 13:00:00,iOS,Success
1119,Gujarat,Ahmedabad,Money Transfer,4944.31,2023-02-16 14:00:00,iOS,Success
1120,Uttar Pradesh,Lucknow,Recharge,2421.33,2023-02-16 15:00:00,Android,Success
1121,Maharashtra,Chennai,Money Transfer,4934.61,2023-02-16 16:00:00,Android,Success
1122,Maharashtra,Lucknow,Money Transfer,3775.3,2023-02-16 17:00:00,Android,Success
1123,Maharashtra,Chennai,Bill Payment,1250.54,2023-02-16 18:00:00,iOS,Success
1124,Maharashtra,Delhi,Recharge,2696.59,2023-02-16 19:00:00,Android,Success
1125,Maharashtra,Bangalore,Bill Payment,4960.76,2023-02-16 20:00:00,iOS,Success
1126,Karnataka,Delhi,Recharge,4289.08,2023-02-16 21:00:00,iOS,Success
1127,Uttar Pradesh,Delhi,Bill Payment,495.86,2023-02-16 22:00:00,Android,Success
1128,Gujarat,Mumbai,Money Transfer,3534.8,2023-02-16 23:00:00,iOS,Success
1129,Delhi,Ahmedabad,Recharge,1734.44,2023-02-17 00:00:00,Android,Success
1130,Delhi,Chennai,Merchant Payment,44.84,2023-02-17 01:00:00,iOS,Success
1131,Uttar Pradesh,Bangalore,Money Transfer,2023.37,2023-02-17 02:00:00,iOS,Success
1132,Uttar Pradesh,Chennai,Merchant Payment,1181.42,2023-02-17 03:00:00,Android,Success
1133,Delhi,Lucknow,Money Transfer,4096.16,2023-02-17 04:00:00,iOS,Success
1134,Delhi,Chennai,Bill Payment,1693.28,2023-02-17 05:00:00,iOS,Success
1135,Karnataka,Lucknow,Recharge,4139.34,2023-02-17 06:00:00,iOS,Success
1136,Tamil Nadu,Ahmedabad,Money Transfer,12.98,2023-02-17 07:00:00,iOS,Success
1137,Gujarat,Lucknow,Bill Payment,1546.02,2023-02-17 08:00:00,iOS,Success
1138,Maharashtra,Chennai,Recharge,1213.41,2023-02-17 09:00:00,iOS,Success
1139,Tamil Nadu,Chennai,Recharge,1175.5,2023-02-17 10:00:00,iOS,Success
1140,Uttar Pradesh,Lucknow,Money Transfer,350.25,2023-02-17 11:00:00,iOS,Success
1141,Delhi,Delhi,Recharge,943.75,2023-02-17 12:00:00,Android,Success
1142,Tamil Nadu,Ahmedabad,Money Transfer,2782.19,2023-02-17 13:00:00,Android,Success
1143,Gujarat,Mumbai,Recharge,1463.89,2023-02-17 14:00:00,iOS,Success
1144,Uttar Pradesh,Bangalore,Merchant Payment,2092.8,2023-02-17 15:00:00,iOS,Failed
1145,Maharashtra,Chennai,Bill Payment,1890.57,2023-02-17 16:00:00,Android,Success
1146,Maharashtra,Bangalore,Merchant Payment,4380.77,2023-02-17 17:00:00,iOS,Success
1147,Gujarat,Mumbai,Money Transfer,4527.44,2023-02-17 18:00:00,Android,Failed
1148,Gujarat,Bangalore,Merchant Payment,2469.86,2023-02-17 19:00:00,Android,Success
1149,Delhi,Mumbai,Money Transfer,1657.48,2023-02-17 20:00:00,Android,Success
1150,Maharashtra,Lucknow,Recharge,542.94,2023-02-17 21:00:00,iOS,Success
1151,Uttar Pradesh,Delhi,Recharge,4767.48,2023-02-17 22:00:00,iOS,Success
1152,Tamil Nadu,Chennai,Money Transfer,310.53,2023-02-17 23:00:00,iOS,Success
1153,Uttar Pradesh,Mumbai,Merchant Payment,1495.27,2023-02-18 00:00:00,Android,Success
1154,Karnataka,Bangalore,Recharge,1497.35,2023-02-18 01:00:00,Android,Success
1155,Karnataka,Chennai,Bill Payment,1608.8,2023-02-18 02:00:00,Android,Success
1156,Gujarat,Delhi,Recharge,829.79,2023-02-18 03:00:00,iOS,Failed
1157,Delhi,Lucknow,Bill Payment,3917.98,2023-02-18 04:00:00,Android,Success
1158,Karnataka,Chennai,Merchant Payment,621.26,2023-02-18 05:00:00,Android,Success
1159,Maharashtra,Mumbai,Bill Payment,3178.18,2023-02-18 06:00:00,iOS,Success
1160,Uttar Pradesh,Delhi,Bill Payment,627.99,2023-02-18 07:00:00,Android,Success
1161,Uttar Pradesh,Bangalore,Bill Payment,361.97,2023-02-18 08:00:00,Android,Success
1162,Gujarat,Delhi,Bill Payment,4548.05,2023-02-18 09:00:00,iOS,Failed
1163,Tamil Nadu,Delhi,Recharge,958.74,2023-02-18 10:00:00,iOS,Success
1164,Gujarat,Ahmedabad,Bill Payment,4108.04,2023-02-18 11:00:00,Android,Success
1165,Tamil Nadu,Delhi,Recharge,2727.71,2023-02-18 12:00:00,iOS,Success
1166,Gujarat,Delhi,Bill Payment,398.5,2023-02-18 13:00:00,Android,Success
1167,Gujarat,Chennai,Money Transfer,4777.69,2023-02-18 14:00:00,iOS,Success
1168,Gujarat,Bangalore,Merchant Payment,1242.34,2023-02-18 15:00:00,Android,Success
1169,Tamil Nadu,Chennai,Bill Payment,4299.63,2023-02-18 16:00:00,iOS,Success
1170,Tamil Nadu,Chennai,Money Transfer,852.36,2023-02-18 17:00:00,Android,Success
1171,Gujarat,Mumbai,Bill Payment,4271.17,2023-02-18 18:00:00,iOS,Success
1172,Karnataka,Chennai,Bill Payment,76.01,2023-02-18 19:00:00,iOS,Success
1173,Delhi,Ahmedabad,Bill Payment,2563.78,2023-02-18 20:00:00,iOS,Success
1174,Delhi,Ahmedabad,Money Transfer,3849.52,2023-02-18 21:00:00,iOS,Success
1175,Delhi,Mumbai,Merchant Payment,4674.63,2023-02-18 22:00:00,iOS,Success
1176,Tamil Nadu,Lucknow,Money Transfer,4546.92,2023-02-18 23:00:00,iOS,Success
1177,Tamil Nadu,Bangalore,Merchant Payment,4099.93,2023-02-19 00:00:00,iOS,Failed
1178,Karnataka,Bangalore,Bill Payment,4442.07,2023-02-19 01:00:00,Android,Failed
1179,Delhi,Chennai,Recharge,1004.11,2023-02-19 02:00:00,Android,Success
1180,Delhi,Chennai,Bill Payment,1428.08,2023-02-19 03:00:00,iOS,Success
1181,Gujarat,Lucknow,Merchant Payment,1451.95,2023-02-19 04:00:00,iOS,Success
1182,Tamil Nadu,Chennai,Money Transfer,1891.5,2023-02-19 05:00:00,Android,Success
1183,Delhi,Bangalore,Bill Payment,1972.67,2023-02-19 06:00:00,Android,Success
1184,Uttar Pradesh,Delhi,Money Transfer,2727.33,2023-02-19 07:00:00,iOS,Success
1185,Karnataka,Ahmedabad,Money Transfer,807.8,2023-02-19 08:00:00,Android,Success
1186,Uttar Pradesh,Delhi,Money Transfer,3459.32,2023-02-19 09:00:00,Android,Failed
1187,Uttar Pradesh,Delhi,Bill Payment,846.16,2023-02-19 10:00:00,iOS,Success
1188,Karnataka,Bangalore,Money Transfer,1558.44,2023-02-19 11:00:00,iOS,Success
1189,Uttar Pradesh,Delhi,Money Transfer,2521.69,2023-02-19 12:00:00,iOS,Success
1190,Delhi,Lucknow,Bill Payment,3984.24,2023-02-19 13:00:00,Android,Success
1191,Tamil Nadu,Mumbai,Money Transfer,3699.95,2023-02-19 14:00:00,iOS,Success
1192,Karnataka,Chennai,Bill Payment,3231.22,2023-02-19 15:00:00,iOS,Success
1193,Gujarat,Mumbai,Merchant Payment,787.31,2023-02-19 16:00:00,Android,Success
1194,Uttar Pradesh,Ahmedabad,Merchant Payment,2739.76,2023-02-19 17:00:00,iOS,Success
1195,Karnataka,Chennai,Merchant Payment,446.36,2023-02-19 18:00:00,Android,Success
1196,Maharashtra,Delhi,Money Transfer,1893.04,2023-02-19 19:00:00,Android,Success
1197,Maharashtra,Ahmedabad,Recharge,2073.45,2023-02-19 20:00:00,Android,Success
1198,Tamil Nadu,Chennai,Recharge,208.66,2023-02-19 21:00:00,Android,Success
